customer_id,age,region,tenure_months,is_premium,monthly_spend,avg_txn_value,txns_last_30d,days_since_last_purchase,customer_service_calls,discounts_used_90d,complaints_90d,churn
8690,59,South,46,0,99.81,27.93,4,56,2,0,0,0
8691,37,North,21,1,95.27,31.02,9,24,0,4,1,0
8692,72,East,31,0,63.83,28.64,4,15,0,3,0,0
8693,74,North,34,0,71.83,5.09,4,88,0,3,0,0
8694,61,North,56,1,124.66,44.21,10,10,0,1,0,0
8695,43,North,14,1,109.91,31.36,8,30,3,1,0,0
8696,67,South,4,1,81.91,25.01,7,34,2,3,0,0
8697,59,North,36,0,67.7,16.5,2,61,1,2,0,0
8698,47,South,58,0,84.87,22.89,3,34,0,3,0,0
8699,43,North,53,1,126.65,34.12,7,47,0,0,0,0
8700,65,North,58,0,108.85,26.13,5,46,1,1,0,0
8701,49,West,28,1,96.91,25.46,10,47,0,0,0,0
8702,28,South,17,1,80.56,41.97,10,15,2,0,1,0
8703,74,North,47,0,99.74,20.81,7,58,3,2,0,0
8704,21,South,3,0,85.84,20.41,3,93,2,3,0,0
8705,57,North,64,0,70.2,23.19,3,70,1,2,0,1
8706,55,East,51,1,102.01,40.3,4,85,0,0,0,0
8707,51,North,36,1,115.34,34.73,7,46,3,0,0,0
8708,20,South,15,1,88.61,30.66,10,12,2,2,0,0
8709,46,West,18,0,61.67,22.41,7,44,3,4,0,0
8710,68,North,71,1,118.28,44.75,8,56,0,0,0,0
8711,31,North,2,0,66.56,33.44,5,82,1,4,0,1
8712,57,East,1,0,43.6,27.93,7,69,2,4,1,1
8713,66,West,25,0,73.86,26.19,6,9,1,2,0,0
8714,72,South,17,1,94.01,53.51,8,43,1,4,0,0
8715,47,East,49,1,97.14,38.71,8,60,0,3,0,0
8716,35,North,3,1,69.81,36.44,8,62,0,1,0,0
8717,57,East,56,1,99.93,33.38,8,78,0,2,0,0
8718,45,North,56,1,93.44,37.85,8,18,0,4,1,0
8719,53,East,17,1,101.26,10.64,14,40,2,0,0,0
8720,60,North,42,0,66.25,33.22,5,81,1,2,0,0
8721,58,South,48,1,106.84,24.83,8,20,1,1,0,0
8722,31,North,61,1,104.89,29.26,6,64,2,1,1,1
8723,61,East,53,0,75.91,13.8,6,85,0,2,0,0
8724,48,East,69,1,135.07,29.11,10,65,1,1,0,0
8725,71,West,9,0,62.54,22.28,0,94,1,1,1,1
8726,55,West,44,1,91.96,42.11,6,40,2,1,0,0
8727,68,South,55,0,76.02,35.31,1,29,0,3,0,0
8728,73,East,17,0,73.59,40.53,4,31,0,3,0,0
8729,74,North,16,0,80.4,25.82,5,70,0,4,0,1
8730,60,West,7,0,82.56,23.25,8,10,1,3,1,0
8731,52,East,70,1,112.49,41.24,4,36,1,1,0,0
8732,24,South,62,0,87.58,18.17,5,29,2,3,1,0
8733,40,South,9,1,86.46,27.27,15,84,1,5,0,0
8734,45,East,18,0,71.51,22.06,3,96,1,4,0,1
8735,62,West,33,1,84.92,34.73,6,77,0,2,0,0
8736,51,West,64,1,133.94,18.47,6,73,1,4,0,0
8737,43,South,59,0,89.83,33.54,4,37,0,4,1,0
8738,26,South,63,1,119.52,36.92,7,84,1,2,0,0
8739,58,West,59,0,95.87,31.39,5,39,1,3,0,1
8740,42,East,45,1,108.56,22.44,8,70,2,1,0,0
8741,20,East,21,0,55.44,19.68,1,79,1,3,0,0
8742,34,East,43,0,81.4,19.27,3,94,0,2,0,1
8743,68,East,36,0,112.21,23.38,5,13,2,4,1,0
8744,24,East,68,0,117.81,24.73,4,13,0,6,0,0
8745,41,East,32,0,78.36,31.96,6,62,0,3,0,0
8746,47,West,54,0,81.5,25.79,7,38,0,1,0,0
8747,22,West,13,1,53.23,29.07,7,66,2,3,0,0
8748,27,South,49,0,77.04,42.5,4,54,1,0,0,0
8749,71,North,33,1,95.32,32.88,8,11,0,2,0,0
8750,51,East,31,1,90.74,27.75,4,84,0,2,0,0
8751,29,East,54,1,103.28,19.92,5,30,1,1,0,1
8752,27,South,35,0,86.84,25.72,5,89,0,4,0,0
8753,42,West,5,1,67.49,40.53,8,7,1,2,1,1
8754,59,North,28,0,78.09,15.88,2,7,2,0,0,0
8755,59,South,69,0,92.85,30.0,7,2,0,1,0,0
8756,29,West,68,1,100.77,35.67,12,79,2,3,0,0
8757,59,West,44,1,127.11,20.81,3,53,0,2,1,0
8758,69,South,46,0,94.22,30.01,3,41,2,7,0,0
8759,30,North,19,0,57.7,22.88,6,66,1,1,0,0
8760,19,South,56,0,95.76,15.99,5,102,0,1,0,0
8761,72,South,43,1,80.66,42.66,4,74,3,2,0,0
8762,47,South,3,1,71.55,42.5,5,53,1,0,0,1
8763,62,North,68,1,133.91,25.82,10,12,2,1,0,0
8764,36,South,61,0,95.77,27.35,3,55,0,3,0,0
8765,35,East,6,1,87.07,36.63,6,17,1,3,0,0
8766,30,East,30,1,109.8,34.46,8,27,3,1,0,0
8767,30,East,53,1,115.67,30.87,8,75,1,1,0,0
8768,44,South,53,0,82.51,23.81,8,74,2,1,1,0
8769,24,South,12,0,80.05,32.51,6,50,1,3,1,0
8770,65,South,3,1,56.17,38.27,5,18,0,1,0,0
8771,47,West,70,0,84.99,9.58,6,73,1,2,0,0
8772,70,South,64,0,90.55,7.85,5,53,1,1,0,0
8773,46,East,53,1,114.72,20.14,7,48,0,0,0,0
8774,35,South,47,0,78.63,14.13,2,76,0,3,0,0
8775,47,West,49,1,77.74,28.96,9,74,1,2,1,1
8776,26,South,33,1,67.63,31.38,2,17,0,2,1,1
8777,64,South,49,0,83.48,24.48,3,25,0,2,1,0
8778,59,West,22,0,63.83,24.73,5,76,1,2,0,0
8779,26,North,6,0,49.35,24.61,3,56,0,3,0,0
8780,51,East,23,0,55.34,34.15,3,60,4,3,1,0
8781,48,South,21,0,72.51,11.59,2,44,2,1,1,1
8782,29,West,22,0,90.53,27.67,8,37,1,3,0,1
8783,24,East,34,1,99.01,37.63,7,82,2,1,0,1
8784,61,North,10,0,84.73,14.9,4,74,3,2,0,1
8785,33,West,29,0,68.89,29.27,3,75,0,2,1,1
8786,47,East,33,0,83.15,27.98,5,68,0,5,0,0
8787,32,East,14,1,107.28,34.65,6,0,3,2,0,0
8788,55,North,33,1,94.13,15.66,3,57,0,2,0,0
8789,20,North,48,0,84.39,32.71,4,92,0,2,0,0
8790,38,East,30,0,69.38,26.81,5,33,0,3,0,0
8791,49,South,1,0,69.39,28.23,7,101,7,4,0,1
8792,43,West,50,1,118.53,7.87,4,85,0,0,0,0
8793,52,North,42,1,106.27,30.75,5,32,1,2,0,0
8794,28,East,30,0,71.56,13.53,6,33,0,5,0,0
8795,43,North,2,1,58.5,45.35,10,19,1,1,0,0
8796,61,East,7,0,62.77,16.16,4,92,1,4,0,1
8797,37,North,6,1,80.12,46.83,5,60,3,1,0,0
8798,26,South,61,1,114.04,42.62,6,74,2,2,0,0
8799,66,North,22,0,72.75,26.77,1,32,0,2,0,0
8800,62,East,31,1,119.09,44.08,2,20,1,5,0,0
8801,56,South,50,1,94.55,27.44,4,13,1,1,0,0
8802,63,East,47,1,79.87,28.88,9,0,1,1,0,0
8803,62,North,5,1,65.36,42.38,7,79,1,1,0,1
8804,60,East,67,0,84.0,17.48,5,84,0,2,0,0
8805,47,East,19,0,85.73,14.39,3,61,1,1,0,0
8806,19,North,55,0,68.04,22.43,3,20,3,2,1,0
8807,52,North,60,1,92.54,27.94,11,50,0,4,0,0
8808,33,South,39,1,105.71,49.92,7,11,2,0,0,0
8809,62,East,12,1,98.74,41.2,13,16,0,2,0,0
8810,44,West,39,0,56.26,20.39,5,84,1,1,0,0
8811,69,North,18,0,42.42,16.99,4,19,0,3,1,0
8812,51,East,61,0,78.7,27.71,8,69,0,4,1,1
8813,49,East,54,0,96.86,34.5,5,67,0,2,1,0
8814,70,East,59,0,91.65,27.33,2,58,0,2,1,0
8815,45,South,59,0,78.25,17.39,4,88,1,2,0,0
8816,39,West,13,0,77.59,13.51,2,39,0,2,0,0
8817,39,South,3,0,63.36,21.98,5,55,1,1,0,1
8818,67,West,45,1,100.89,37.53,4,86,1,1,0,0
8819,61,North,44,0,57.78,21.24,4,103,2,2,1,1
8820,27,West,62,1,99.44,43.06,7,79,0,1,0,0
8821,46,West,46,0,112.35,29.22,5,57,0,1,1,0
8822,39,West,58,1,103.96,36.9,10,8,1,2,0,0
8823,54,South,25,0,58.15,29.06,6,78,4,1,0,0
8824,20,West,9,0,58.77,13.89,1,96,1,3,0,1
8825,58,North,3,1,83.29,31.01,10,79,2,1,0,0
8826,60,East,31,1,108.75,26.68,8,30,1,1,0,0
8827,30,South,1,1,89.82,38.08,4,7,0,3,0,1
8828,26,East,37,1,88.35,26.8,5,86,0,3,0,0
8829,53,South,29,1,113.57,35.66,5,25,0,1,0,0
8830,32,North,19,1,101.72,33.68,7,38,3,2,1,1
8831,71,North,42,1,94.32,39.8,4,31,3,0,0,0
8832,62,North,49,1,102.58,25.43,6,39,2,2,0,0
8833,72,South,3,0,70.51,28.61,5,57,2,4,0,0
8834,48,West,34,1,113.12,26.44,8,17,0,2,0,0
8835,71,East,67,1,90.72,27.29,3,52,0,2,0,0
8836,18,West,22,0,72.06,23.86,2,29,2,0,0,0
8837,34,West,56,0,87.53,34.55,7,31,0,0,0,0
8838,18,South,24,1,83.44,28.27,6,20,3,1,0,0
8839,56,South,20,1,81.36,20.78,7,66,1,0,0,0
8840,47,South,61,1,126.32,27.44,9,58,0,4,0,0
8841,34,North,26,1,101.02,31.92,9,53,0,4,0,0
8842,35,East,62,1,142.6,49.95,7,58,1,2,0,0
8843,54,East,47,1,94.95,38.11,5,1,1,0,0,1
8844,28,East,58,1,111.06,28.97,4,41,0,0,0,0
8845,47,East,58,0,93.65,23.87,4,74,0,1,0,0
8846,52,North,65,0,105.94,37.57,2,60,0,3,0,1
8847,31,East,40,0,100.38,23.08,1,60,2,1,0,0
8848,31,North,68,1,115.4,33.17,8,47,1,1,0,0
8849,38,West,5,0,46.08,21.76,4,57,0,2,0,0
8850,51,North,35,0,66.84,30.57,6,40,1,0,0,1
8851,32,South,29,1,96.64,30.8,11,10,1,2,0,0
8852,39,South,7,1,100.34,41.98,3,12,5,0,0,0
8853,48,North,63,1,89.8,43.5,11,51,1,2,1,0
8854,28,South,57,0,70.95,29.91,5,96,0,5,0,0
8855,50,North,54,1,118.36,33.21,7,77,1,5,0,0
8856,25,East,45,0,63.1,13.81,1,62,1,4,0,0
8857,26,West,43,1,84.62,33.21,10,86,0,3,0,0
8858,31,South,28,1,111.05,29.65,2,17,1,1,0,0
8859,34,South,49,0,81.18,18.77,4,61,1,2,1,0
8860,19,West,70,1,110.53,33.09,6,21,0,2,1,0
8861,72,South,18,1,109.52,38.83,6,78,0,1,1,0
8862,35,West,25,0,56.56,20.02,2,105,2,0,1,1
8863,63,South,8,1,65.04,24.0,7,35,2,3,0,1
8864,69,South,65,0,116.94,17.33,3,26,3,4,1,0
8865,63,North,38,1,102.5,48.52,3,8,1,4,0,0
8866,65,North,43,0,91.7,29.39,4,68,1,2,0,0
8867,23,East,19,1,84.83,27.34,7,8,1,0,0,0
8868,39,West,3,0,59.9,35.31,3,62,0,1,0,0
8869,60,North,58,1,98.44,33.08,8,33,0,1,0,0
8870,50,West,62,0,95.77,43.22,2,73,1,3,0,0
8871,18,South,25,0,84.97,27.1,2,70,2,0,0,1
8872,50,South,55,1,110.44,39.52,3,9,1,1,1,0
8873,63,West,41,1,116.41,41.7,5,29,0,1,1,0
8874,65,West,46,0,92.94,36.89,7,91,1,1,0,1
8875,39,South,13,0,50.77,21.49,6,102,3,3,0,1
8876,31,North,44,0,79.83,36.2,1,25,0,2,0,0
8877,35,North,12,0,59.27,20.01,3,84,1,5,0,0
8878,34,North,16,1,99.3,32.11,10,68,2,1,0,0
8879,37,West,26,0,79.92,25.07,6,98,1,5,0,1
8880,35,South,16,0,69.91,32.36,5,82,3,1,0,0
8881,44,East,65,0,107.7,22.36,3,29,2,1,0,0
8882,20,North,3,0,33.51,38.21,6,56,3,3,0,1
8883,33,South,65,1,103.45,45.61,9,86,0,1,0,0
8884,35,South,11,0,57.73,25.32,7,91,1,3,2,0
8885,26,South,62,0,94.78,17.27,2,83,0,2,1,0
8886,68,East,24,0,80.29,33.01,2,46,1,1,1,1
8887,56,West,66,0,92.98,8.23,4,32,1,3,0,0
8888,69,West,39,1,79.78,40.93,1,69,2,1,0,0
8889,50,East,35,0,83.6,18.41,2,24,2,2,0,0
8890,24,North,10,1,86.92,45.05,11,79,3,0,0,1
8891,69,West,31,1,73.47,23.91,4,34,0,0,1,0
8892,44,West,40,0,75.57,19.7,5,23,0,4,0,0
8893,57,West,70,0,100.61,28.51,3,81,2,1,0,0
8894,39,South,19,1,114.3,39.81,10,72,1,1,0,0
8895,46,North,6,1,66.66,29.99,13,88,1,1,0,0
8896,45,East,19,1,101.35,32.34,5,25,3,0,1,0
8897,34,South,18,1,72.85,42.62,8,74,2,2,0,0
8898,49,South,68,1,94.94,43.05,6,25,1,1,0,0
8899,59,South,11,1,67.33,32.19,6,41,1,2,0,0
8900,19,East,71,1,124.58,30.14,6,71,0,2,0,0
8901,25,South,9,0,66.45,14.05,3,64,1,1,0,1
8902,66,East,58,1,104.28,37.03,9,34,1,2,0,0
8903,50,East,30,0,81.87,31.5,3,99,1,3,0,0
8904,73,South,4,1,82.61,36.21,6,46,0,3,0,0
8905,52,North,44,0,83.66,17.6,2,56,1,4,0,0
8906,55,West,52,0,81.45,39.29,1,56,0,1,0,0
8907,69,South,60,1,94.59,18.17,10,4,0,2,0,0
8908,55,South,13,0,91.87,32.03,6,104,2,1,0,0
8909,36,South,44,1,123.01,36.73,5,82,0,0,1,0
8910,48,South,41,1,124.35,38.75,8,75,2,1,1,1
8911,31,East,32,0,67.91,18.71,3,92,2,3,0,1
8912,37,North,64,1,101.77,33.78,8,23,0,2,0,0
8913,56,West,31,0,69.28,27.35,2,85,2,2,0,0
8914,26,North,27,1,109.61,34.31,6,14,2,0,0,0
8915,56,West,38,1,99.0,20.65,7,40,3,1,0,0
8916,51,East,66,1,104.85,48.7,6,4,3,2,0,0
8917,35,North,62,1,116.46,40.2,5,67,2,0,0,0
8918,20,East,51,1,94.45,35.28,5,38,1,0,0,0
8919,58,South,6,1,62.67,35.79,7,7,4,1,0,0
8920,64,West,22,1,92.94,48.47,6,84,2,2,0,0
8921,59,East,2,0,53.26,19.06,2,20,1,4,0,0
8922,41,South,7,1,83.29,27.25,7,51,0,3,0,0
8923,55,South,60,0,49.73,31.8,1,101,0,6,0,0
8924,41,West,58,0,75.62,28.7,7,54,1,1,0,0
8925,38,East,8,0,63.32,16.92,6,67,0,2,0,1
8926,36,South,33,0,53.75,33.71,0,58,1,4,0,0
8927,30,South,20,1,67.76,37.36,11,29,0,0,0,0
8928,73,South,6,0,63.58,17.82,0,41,0,2,0,0
8929,55,East,28,0,84.52,28.92,8,56,1,1,0,0
8930,27,East,8,0,50.62,27.73,5,60,3,4,0,0
8931,67,West,53,0,82.57,24.3,2,105,2,6,0,0
8932,26,East,69,1,110.91,38.07,7,62,0,1,1,0
8933,51,East,31,1,72.07,40.01,3,35,0,3,0,0
8934,27,South,18,0,86.76,32.31,6,103,0,4,1,1
8935,38,East,36,1,95.26,35.86,8,87,0,1,0,0
8936,55,South,69,1,111.92,32.84,8,42,0,2,0,0
8937,74,West,12,0,71.59,26.91,4,76,3,4,0,1
8938,74,South,49,0,61.1,34.53,8,32,2,2,0,1
8939,69,East,7,1,97.3,40.04,10,6,1,5,0,0
8940,31,West,22,1,106.76,32.39,6,83,0,2,1,0
8941,23,East,32,0,78.11,25.45,3,54,1,1,0,0
8942,69,South,28,0,80.93,38.33,3,88,2,0,0,0
8943,70,East,13,0,61.61,30.99,2,51,3,5,0,0
8944,33,North,56,1,120.95,36.21,8,74,2,1,0,1
8945,19,North,48,1,91.66,44.12,4,35,1,1,1,0
8946,54,West,31,0,75.01,20.66,6,41,1,2,0,1
8947,22,West,30,1,95.41,37.63,5,89,0,2,0,1
8948,20,North,6,1,82.42,50.0,3,72,0,3,0,0
8949,71,West,47,0,99.54,30.23,1,30,0,0,0,0
8950,46,South,17,1,121.32,47.97,7,45,1,1,0,0
8951,24,West,22,0,69.35,24.33,7,9,1,1,0,0
8952,55,West,62,1,118.06,31.19,9,15,0,1,0,0
8953,39,West,46,1,90.96,44.28,7,31,0,0,0,0
8954,48,West,50,1,120.48,20.37,8,82,1,2,0,0
8955,69,West,19,1,81.74,36.44,7,79,2,2,0,0
8956,31,East,36,1,145.18,43.25,14,4,1,1,2,0
8957,54,North,1,1,55.44,39.5,7,43,3,2,0,0
8958,65,South,18,1,121.21,18.18,4,31,1,3,0,0
8959,42,East,57,1,123.37,24.23,2,17,0,1,0,0
8960,73,North,34,0,60.17,24.08,3,91,0,0,0,0
8961,43,West,46,1,137.79,38.8,10,79,0,3,0,0
8962,44,North,57,1,94.57,39.11,10,85,3,2,0,1
8963,68,West,67,1,108.79,34.95,9,63,1,1,0,0
8964,54,South,6,0,43.55,30.84,3,110,1,3,0,0
8965,67,West,42,0,78.8,28.5,5,19,0,2,1,0
8966,63,West,71,0,94.71,23.97,2,29,1,2,0,0
8967,58,South,15,0,79.95,29.3,5,86,3,0,0,0
8968,31,East,62,0,127.57,19.82,3,63,0,3,0,0
8969,40,North,42,0,73.31,30.09,1,44,0,2,1,0
8970,67,West,23,0,30.21,18.22,3,35,1,4,0,1
8971,53,West,56,0,97.73,28.9,4,110,2,1,2,1
8972,33,South,62,0,82.75,28.7,6,92,2,5,1,1
8973,36,North,11,1,112.78,32.61,8,66,1,2,0,0
8974,62,South,49,1,103.98,40.08,4,55,1,1,0,1
8975,28,North,67,1,102.11,47.34,3,34,1,2,0,0
8976,24,West,48,1,88.81,26.84,10,70,2,1,0,0
8977,61,North,39,1,108.84,42.63,3,29,0,0,0,0
8978,34,West,10,1,80.87,43.69,12,56,0,0,0,0
8979,61,West,32,1,118.02,33.34,4,89,1,0,0,0
8980,48,West,65,0,89.34,31.41,3,21,0,3,0,0
8981,74,East,57,1,129.72,32.96,8,82,0,1,0,0
8982,47,North,32,1,75.3,45.05,12,9,1,2,0,0
8983,67,West,22,1,64.92,13.09,7,1,0,2,0,0
8984,66,East,58,0,101.44,36.56,2,56,1,0,0,0
8985,30,West,69,0,87.53,16.1,1,86,1,1,0,0
8986,74,South,22,0,67.05,25.72,2,77,1,1,1,0
8987,60,North,58,1,93.82,28.49,9,40,1,2,0,0
8988,24,West,22,0,54.72,36.97,1,35,1,2,0,0
8989,18,West,59,0,99.04,23.17,3,110,0,1,1,0
8990,33,North,69,1,114.22,30.66,8,52,0,0,0,0
8991,18,East,48,0,68.1,33.96,8,21,0,0,0,1
8992,38,North,36,1,109.86,40.86,12,52,0,0,0,0
8993,74,East,23,0,89.12,22.33,2,48,1,1,0,0
8994,45,South,5,0,60.87,17.07,3,33,0,2,0,0
8995,19,South,4,0,77.05,15.99,7,68,1,5,0,0
8996,46,North,60,0,74.97,35.2,2,49,0,4,0,0
8997,30,North,47,0,92.16,28.35,9,74,1,2,0,1
8998,66,South,17,0,70.93,26.39,5,73,1,4,0,1
8999,23,North,40,1,88.13,38.94,12,47,1,1,0,0
9000,61,South,63,0,122.3,9.41,6,99,2,4,0,0
9001,43,East,46,0,86.49,22.4,4,67,0,5,0,1
9002,19,East,66,1,104.14,32.62,5,73,0,2,0,0
9003,56,East,9,1,84.79,42.85,6,58,2,1,0,0
9004,43,North,6,1,69.95,23.25,2,64,1,2,0,0
9005,61,North,48,1,86.65,43.43,6,38,1,3,0,0
9006,53,West,42,1,94.26,49.36,7,50,0,2,0,0
9007,62,West,49,0,78.77,11.25,5,50,1,4,0,0
9008,44,West,70,1,102.94,35.13,5,7,0,3,0,0
9009,18,West,8,0,82.77,28.99,4,87,0,2,0,0
9010,25,East,67,0,82.01,31.98,4,76,2,4,0,1
9011,44,West,5,1,68.52,17.68,11,24,3,4,0,0
9012,40,South,38,1,81.21,37.7,9,64,0,1,0,0
9013,63,West,60,1,90.77,33.25,9,31,1,1,0,0
9014,41,West,49,1,119.91,32.73,6,21,0,0,0,0
9015,67,West,16,0,71.87,41.55,3,53,1,1,0,1
9016,28,South,43,0,91.85,23.28,2,46,0,1,1,0
9017,39,South,65,0,107.78,28.6,2,98,2,3,1,0
9018,61,South,15,1,82.5,34.04,6,51,1,2,0,0
9019,25,South,67,0,115.58,26.93,7,81,0,2,0,0
9020,36,West,47,0,74.1,29.42,3,85,1,3,0,1
9021,60,East,7,0,47.06,32.15,6,49,2,1,0,0
9022,51,North,24,1,97.6,28.78,11,86,0,1,0,0
9023,62,East,62,0,93.17,26.22,2,8,0,0,0,0
9024,47,South,24,1,94.14,36.5,9,19,1,3,0,0
9025,66,East,68,1,129.23,21.82,10,5,0,3,1,0
9026,68,South,30,1,96.59,27.37,5,4,2,1,0,0
9027,73,South,25,0,77.2,32.13,0,27,1,2,0,0
9028,24,East,61,1,130.89,31.31,15,39,0,2,0,0
9029,51,East,56,1,112.0,55.9,11,51,0,2,0,0
9030,24,East,17,1,95.91,42.7,7,71,1,0,0,0
9031,31,South,56,0,66.73,28.61,3,47,0,3,0,0
9032,35,East,18,0,124.79,37.08,0,73,0,0,0,0
9033,54,North,64,1,88.14,41.18,6,86,1,3,0,0
9034,42,South,1,1,72.41,36.47,10,16,0,1,0,0
9035,67,East,48,0,75.46,13.69,3,67,1,3,0,0
9036,35,East,12,1,117.62,40.32,6,3,2,2,0,0
9037,53,West,49,0,75.49,36.17,3,6,0,3,1,1
9038,61,South,70,1,121.63,30.26,4,58,2,1,0,0
9039,73,West,48,0,75.56,10.39,3,64,3,3,0,0
9040,31,South,31,1,79.9,26.45,8,41,1,3,0,0
9041,59,East,59,0,98.06,39.07,6,50,1,3,0,0
9042,22,West,14,0,56.22,25.64,5,29,1,4,0,0
9043,48,East,39,1,102.61,46.68,9,21,0,2,0,0
9044,41,West,69,0,103.9,25.15,3,36,0,4,0,0
9045,72,West,26,0,101.6,21.03,8,23,0,2,0,0
9046,62,North,2,1,62.07,52.08,7,20,2,2,0,0
9047,70,West,32,0,73.71,22.03,2,90,2,1,0,1
9048,66,West,35,1,95.83,33.01,6,71,0,1,0,0
9049,41,South,58,0,89.01,28.68,7,69,1,3,0,0
9050,59,North,58,1,147.53,32.68,5,0,2,0,0,0
9051,19,South,25,1,89.9,41.23,11,57,2,2,1,1
9052,49,West,55,0,49.69,28.57,2,42,0,4,0,0
9053,20,West,11,0,62.52,28.88,1,50,0,1,0,0
9054,59,West,14,0,65.22,20.07,1,32,0,5,0,0
9055,73,South,43,1,97.88,21.7,3,87,2,1,0,0
9056,56,North,51,1,94.72,28.34,9,25,0,2,0,0
9057,65,South,58,0,69.18,19.05,4,65,0,3,0,1
9058,31,South,45,0,114.89,27.34,5,80,1,4,0,1
9059,74,North,10,0,69.77,18.48,9,84,2,0,1,1
9060,49,North,48,1,101.12,23.28,8,82,1,3,1,0
9061,56,North,31,0,107.41,15.83,4,65,2,2,0,0
9062,61,North,19,1,76.47,38.1,7,42,1,0,0,0
9063,54,East,25,0,81.54,30.5,10,40,2,3,0,0
9064,36,South,58,0,70.26,20.95,2,94,1,2,0,0
9065,52,South,13,0,77.76,21.8,4,25,0,2,1,0
9066,55,East,40,0,62.98,29.91,2,24,2,1,1,0
9067,66,West,6,1,90.06,36.32,5,25,0,2,1,0
9068,45,East,52,1,135.3,44.49,9,77,1,2,0,0
9069,46,East,11,0,66.9,23.74,1,29,1,2,0,0
9070,46,East,67,1,80.61,28.35,9,52,1,0,0,0
9071,24,East,63,1,112.04,43.69,8,67,0,3,0,0
9072,23,East,61,0,97.71,22.51,5,6,4,2,0,0
9073,19,South,25,0,86.01,18.69,3,13,2,2,0,0
9074,55,East,56,1,130.1,42.14,7,79,0,2,0,0
9075,41,South,10,0,87.87,36.59,6,22,1,1,0,1
9076,67,South,21,0,68.54,26.47,5,2,1,5,0,0
9077,58,North,10,0,55.11,16.97,3,100,1,4,1,1
9078,26,South,4,0,45.22,37.28,3,48,2,1,0,0
9079,23,South,27,0,65.4,28.01,5,92,0,0,0,0
9080,38,East,41,1,107.65,36.76,6,56,0,1,1,0
9081,70,South,62,1,90.77,31.77,7,65,0,1,0,0
9082,20,North,3,0,47.6,34.04,3,89,3,2,1,1
9083,28,South,29,0,82.93,16.13,2,65,0,4,0,0
9084,19,South,51,0,75.8,15.37,8,13,1,3,0,0
9085,41,East,15,0,73.05,40.16,2,59,1,2,0,0
9086,74,South,53,0,74.29,18.1,2,46,2,4,0,0
9087,56,North,41,1,104.82,42.68,11,23,2,0,0,0
9088,46,North,40,0,68.42,36.03,5,92,0,7,0,1
9089,26,South,9,1,55.97,36.68,6,18,2,1,0,0
9090,38,North,12,1,100.34,27.95,12,51,1,1,0,0
9091,47,South,63,0,81.06,30.04,4,102,2,0,0,0
9092,33,East,63,1,107.77,46.13,7,50,0,1,0,0
9093,58,West,33,1,86.13,37.74,3,55,1,2,1,0
9094,73,East,43,0,89.67,19.03,3,60,1,5,0,0
9095,29,North,39,0,84.5,27.45,7,97,1,5,0,1
9096,32,South,37,0,86.63,13.92,2,24,1,0,0,0
9097,25,West,51,0,77.26,17.21,4,80,1,4,0,1
9098,59,North,41,1,99.75,32.93,4,44,1,6,0,0
9099,44,West,9,1,90.76,35.49,6,84,1,1,0,0
9100,34,South,6,1,106.18,25.38,9,9,1,3,0,0
9101,30,North,61,1,115.1,37.0,9,80,1,0,1,0
9102,22,North,53,0,71.45,29.17,3,105,0,1,0,0
9103,45,West,15,1,91.52,33.28,8,9,1,1,0,0
9104,56,West,5,0,60.03,7.73,5,102,0,3,0,1
9105,31,West,16,0,38.02,25.84,7,67,1,2,1,1
9106,18,South,42,1,73.32,49.52,10,3,1,2,0,0
9107,44,East,42,1,100.0,38.66,7,79,0,1,0,0
9108,56,North,13,0,66.77,25.12,1,58,3,3,0,1
9109,37,South,13,1,82.08,32.02,5,25,1,3,0,0
9110,32,East,15,1,100.76,39.62,8,9,0,3,0,0
9111,26,West,32,1,81.97,36.67,12,11,0,3,1,0
9112,60,South,17,1,67.71,40.66,7,83,2,1,0,0
9113,67,South,33,0,64.11,16.23,5,60,2,5,0,1
9114,61,North,2,0,51.85,25.97,4,54,4,2,1,1
9115,47,South,67,1,112.63,31.31,6,38,0,4,0,0
9116,59,North,64,0,80.04,27.97,6,42,1,1,0,0
9117,40,West,25,0,40.37,9.44,9,34,3,4,0,1
9118,19,North,58,1,70.46,31.86,11,37,3,2,1,0
9119,38,East,39,1,101.35,39.34,9,52,0,1,0,0
9120,58,North,3,0,44.56,30.63,6,37,4,2,0,0
9121,54,South,21,1,60.42,34.76,5,34,2,2,1,0
9122,74,South,5,1,91.87,17.72,10,43,1,3,0,0
9123,74,South,51,0,108.68,30.13,0,61,0,4,0,0
9124,31,East,56,0,86.58,37.67,2,90,1,2,1,0
9125,18,East,44,0,86.03,18.29,3,63,3,7,0,0
9126,33,West,1,1,84.65,31.59,6,81,1,1,0,1
9127,67,South,17,1,53.8,41.45,5,69,1,1,0,0
9128,64,East,34,1,110.33,41.67,7,60,1,0,0,0
9129,23,West,11,0,84.1,33.78,5,42,1,3,0,0
9130,27,South,8,1,111.55,43.12,7,69,3,6,0,1
9131,50,West,22,1,84.44,22.74,8,83,3,2,0,0
9132,55,West,43,0,64.47,21.16,2,68,0,2,0,0
9133,73,West,7,1,103.88,40.01,8,16,4,2,0,0
9134,61,East,71,1,122.98,34.31,8,1,0,1,0,0
9135,30,East,33,1,109.62,37.93,6,39,0,0,0,0
9136,20,South,13,1,76.79,33.96,5,11,2,2,0,0
9137,54,East,2,0,65.07,21.51,4,74,0,2,0,0
9138,49,West,68,0,78.2,23.07,2,89,1,2,0,0
